DatGeracaoConjuntoDados;IdeMdl;IdeTipMdl;DscSitLinTms;IdeLinTms;IdeSbeOri;IdeSbeDsn;NomLinTms;NumCcuLinTms;QtdTorLinTms;NumEtnLinTms;IdeOnsSbeOrigem;NomSubestacaoOrigem;NomLongoSubestacaoOrigem;SigUFSubestacaoOrigem;IdeOnsSbeDestino;NomSubestacaoDestino;NomLongoSubestacaoDestino;SigUFSubestacaoDestino;IdeObr;NumCpdCnteCutLinhaTransm;NumCpdCnteLgaLinhaTransm;IdcTipoCircuitoLinhaTransm;IdcTipoEstruturaLinhaTransm;NumCaboCondutorLinhaTransm;NumCaboParaRaioLinhaTransm;IdeCaboCondutor;IdeCaboParaRaio;NumTensaoBaseLinhaTransm
2026-04-27;31528;4;Ativa;2040;1449;3232;LT 230 kV BAGE 2 /CANDIOTA 2 RS;1;107;49,7000000000;RSBAG2;BAGE 2;SUB BAGE 2 RS;RS;RSCTA2;CANDIOTA 2;SE CANDIOTA 2 RS;RS;16897;87;695;0;0;1;2;43;1;230,00
2026-04-27;31554;4;Ativa;676;1431;1422;LT 230 kV SAMUEL /ARIQUEMES RO;4;327;154,0000000000;ROSM;SAMUEL;SUB SAMUEL     RO;RO;ROAQ;ARIQUEMES;SUB ARIQUEMES     RO;RO;16923;1750;1400;0;2;2;2;3;1;230,00
2026-04-27;31557;4;Ativa;2069;3201;3235;LT 500 kV FERNAO DIAS /TERMINAL RIO SP/RJ;1;582;307,0000000000;SPFDI;FERNAO DIAS;SUB FERNAO DIAS SP;SP;RJTRIO;TERMINAL RIO;SE TERMINAL RIO RJ;RJ;16926;4158;3384;0;1;4;2;66;71;500,00
2026-04-27;31565;4;Ativa;2070;676;2533;LT 500 kV ESTREITO /C. PAULISTA MG/SP;1;772;370,0000000000;MGSTES;ESTREITO;SUB ESTREITO    MG;MG;SPSTCH;C. PAULISTA;SUB CACHOEIRA  PAULISTA   SP;SP;16934;4000;2820;1;1;6;2;67;1;500,00
2026-04-27;31568;4;Ativa;2070;676;2533;LT 500 kV ESTREITO /C. PAULISTA MG/SP;2;761;369,6500000000;MGSTES;ESTREITO;SUB ESTREITO    MG;MG;SPSTCH;C. PAULISTA;SUB CACHOEIRA  PAULISTA   SP;SP;16937;4000;2820;1;1;6;2;67;1;500,00
2026-04-27;31596;4;Ativa;670;1422;1424;LT 230 kV ARIQUEMES /JI-PARANA RO;4;346;165,0000000000;ROAQ;ARIQUEMES;SUB ARIQUEMES     RO;RO;ROJP;JI-PARANA;SUB JI-PARANA     RO;RO;16965;1750;1400;0;2;2;2;3;1;230,00
2026-04-27;31611;4;Ativa;1772;892;3174;LT 230 kV VILA DO CONDE /TOME-ACU PA;2;295;125,0000000000;PAVC;VILA DO CONDE;SUB VILA DO CONDE    PA;PA;PATE--2;TOME-ACU;SUB TOME-ACU PA;PA;16980;790;630;0;2;1;2;;2;230,00
2026-04-27;31630;4;Ativa;1467;2324;2852;LT 230 kV N.P.PRIMAVERA /RIO BRILHANTE SP/MS;2;327;147,0000000000;SPNPP;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;MSRBE;RIO BRILHANTE;SUB RIO BRILHANTE  MS;MS;16999;2065;1680;0;2;2;2;67;41;230,00
2026-04-27;31642;4;Ativa;1469;2324;765;LT 230 kV N.P.PRIMAVERA /IVINHEMA 2 SP/MS;2;151;64,5000000000;SPNPP;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;MSIVI2;IVINHEMA 2;SUB IVINHEMA 2    MS;MS;17011;2065;1680;0;2;2;2;67;41;230,00
2026-04-27;31645;4;Ativa;2071;2852;3163;LT 230 kV RIO BRILHANTE /CAMPO GRANDE 2 MS;1;346;147,8000000000;MSRBE;RIO BRILHANTE;SUB RIO BRILHANTE  MS;MS;MSCGR2;CAMPO GRANDE 2;SUB CAMPO GRANDE 2 MS;MS;17014;2065;1680;0;2;2;2;67;41;230,00
2026-04-27;31650;4;Ativa;1749;3163;763;LT 230 kV CAMPO GRANDE 2 /IMBIRUSSU MS;2;132;51,7800000000;MSCGR2;CAMPO GRANDE 2;SUB CAMPO GRANDE 2 MS;MS;MSIMB;IMBIRUSSU;SUB IMBIRUSSU     MS;MS;17019;2065;1680;0;2;2;2;67;41;230,00
2026-04-27;31663;4;Ativa;2072;2852;3305;LT 230 kV RIO BRILHANTE /DOURADOS 2 MS;1;291;123,2000000000;MSRBE;RIO BRILHANTE;SUB RIO BRILHANTE  MS;MS;MSDOU2;DOURADOS 2;SUB DOURADOS 2 MS;MS;17032;2065;1680;0;2;2;2;67;41;230,00
2026-04-27;31666;4;Ativa;2073;3305;759;LT 230 kV DOURADOS 2 /DOURADOS MS;2;120;47,6600000000;MSDOU2;DOURADOS 2;SUB DOURADOS 2 MS;MS;MSDOU;DOURADOS;SUB DOURADOS    MS;MS;17035;2065;1680;0;2;2;2;67;41;230,00
2026-04-27;31678;4;Ativa;2074;765;3305;LT 230 kV IVINHEMA 2 /DOURADOS 2 MS;1;39;135,1500000000;MSIVI2;IVINHEMA 2;SUB IVINHEMA 2    MS;MS;MSDOU2;DOURADOS 2;SUB DOURADOS 2 MS;MS;17047;2065;1680;0;2;2;1;38;28;230,00
2026-04-27;31679;4;Ativa;2073;3305;759;LT 230 kV DOURADOS 2 /DOURADOS MS;1;40;47,6100000000;MSDOU2;DOURADOS 2;SUB DOURADOS 2 MS;MS;MSDOU;DOURADOS;SUB DOURADOS    MS;MS;17048;2065;1680;0;2;2;1;38;28;230,00
2026-04-27;31682;4;Ativa;1764;3109;3170;LT 230 kV LAGOA NOVA II /CURR. NOVOS II RN;1;61;28,0500000000;RNLND;LAGOA NOVA II;SUB LAGOA NOVA II RN;RN;;CURR. NOVOS II;SUB CURRAIS NOVOS II RN;RN;17051;890;750;1;2;1;1;66;42;230,00
2026-04-27;31685;4;Ativa;1764;3109;3170;LT 230 kV LAGOA NOVA II /CURR. NOVOS II RN;2;61;28,0500000000;RNLND;LAGOA NOVA II;SUB LAGOA NOVA II RN;RN;;CURR. NOVOS II;SUB CURRAIS NOVOS II RN;RN;17054;890;750;1;2;1;1;66;42;230,00
2026-04-27;31688;4;Ativa;2068;257;2854;LT 230 kV R.VERDE NORTE /JATAI GO;1;285;136,0000000000;GOID;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;GOJAT;JATAI;SUB JATAI    GO;GO;17057;2065;1680;1;2;2;2;67;1;230,00
2026-04-27;31691;4;Ativa;2068;257;2854;LT 230 kV R.VERDE NORTE /JATAI GO;2;285;136,0000000000;GOID;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;GOJAT;JATAI;SUB JATAI    GO;GO;17060;2065;1680;1;2;2;2;67;1;230,00
2026-04-27;31726;4;Ativa;2075;2324;2431;LT 230 kV N.P.PRIMAVERA /ROSANA SP;1;36;16,7600000000;SPNPP;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;SPROS;ROSANA;USI ROSANA     SP;SP;17101;1550;1240;1;0;2;2;23;42;230,00
2026-04-27;31729;4;Ativa;2075;2324;2431;LT 230 kV N.P.PRIMAVERA /ROSANA SP;2;36;16,7600000000;SPNPP;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;SPROS;ROSANA;USI ROSANA     SP;SP;17104;1550;1240;1;0;2;2;23;42;230,00
2026-04-27;31854;4;Ativa;2090;3310;3090;LT 500 kV SANTA LUZIA II /C.GRANDE III PB;1;257;123,8100000000;RNSTL;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;PBCGT;C.GRANDE III;SUB CAMPINA GRANDE III  PB;PB;17355;4000;3095;0;2;4;1;23;59;500,00
2026-04-27;31857;4;Ativa;2089;3310;3149;LT 500 kV SANTA LUZIA II /MILAGRES II PB/CE;1;451;222,4400000000;RNSTL;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;CEMLD;MILAGRES II;SUB MILAGRES II CE;CE;17358;4000;3095;0;2;4;1;23;59;500,00
2026-04-27;31923;4;Ativa;1708;3147;3148;LT 500 kV GILBUES II /BARREIRAS II PI/BA;1;624;312,0000000000;PIGBD;GILBUES II;SUB GILBUES II PI;PI;BABRD;BARREIRAS II;SUB BARREIRAS II BA;BA;17424;4000;3375;0;1;6;2;81;82;500,00
2026-04-27;31926;4;Ativa;1707;2736;3147;LT 500 kV MIRACEMA /GILBUES II TO/PI;1;827;416,3400000000;TOMC;MIRACEMA;SUB MIRACEMA    TO;TO;PIGBD;GILBUES II;SUB GILBUES II PI;PI;17427;4000;3375;0;1;6;2;81;82;500,00
2026-04-27;31956;4;Ativa;2099;3309;872;LT 500 kV SERRA PELADA /ITACAIUNAS PA;1;201;100,2500000000;PASPL;SERRA PELADA;SUB Serra Pelada;PA;PAIT;ITACAIUNAS;SUB ITACAIUNAS    PA;PA;17457;4000;3375;0;1;4;2;66;28;500,00
2026-04-27;31959;4;Ativa;2098;3309;2736;LT 500 kV SERRA PELADA /MIRACEMA PA/TO;1;826;412,6000000000;PASPL;SERRA PELADA;SUB Serra Pelada;PA;TOMC;MIRACEMA;SUB MIRACEMA    TO;TO;17460;4000;3375;0;1;6;2;81;28;500,00
2026-04-27;31962;4;Ativa;2098;3309;2736;LT 500 kV SERRA PELADA /MIRACEMA PA/TO;2;829;412,6400000000;PASPL;SERRA PELADA;SUB Serra Pelada;PA;TOMC;MIRACEMA;SUB MIRACEMA    TO;TO;17463;4000;3375;0;1;6;2;81;28;500,00
2026-04-27;31965;4;Ativa;2097;2795;3309;LT 500 kV XINGU /SERRA PELADA PA;1;886;443,0000000000;PAXIN;XINGU;SUB XINGU PA;PA;PASPL;SERRA PELADA;SUB Serra Pelada;PA;17466;4000;3375;0;1;6;2;81;28;500,00
2026-04-27;31968;4;Ativa;2097;2795;3309;LT 500 kV XINGU /SERRA PELADA PA;2;891;443,0000000000;PAXIN;XINGU;SUB XINGU PA;PA;PASPL;SERRA PELADA;SUB Serra Pelada;PA;17469;4000;3375;0;1;6;2;81;28;500,00
2026-04-27;31987;4;Ativa;2091;1078;3312;LT 525 kV IVAIPORA /PONTA GROSSA PR;1;375;166,8400000000;PRIVP;IVAIPORA;SUB IVAIPORA  (ELETROSUL) PR;PR;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;17488;4000;3400;0;2;6;2;81;41;525,00
2026-04-27;31990;4;Ativa;2091;1078;3312;LT 525 kV IVAIPORA /PONTA GROSSA PR;2;359;165,3800000000;PRIVP;IVAIPORA;SUB IVAIPORA  (ELETROSUL) PR;PR;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;17491;4000;3400;0;2;6;2;81;41;525,00
2026-04-27;31993;4;Ativa;2092;3312;1024;LT 525 kV PONTA GROSSA /BATEIAS PR;1;221;101,9200000000;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;PRBTA;BATEIAS;SUB BATEIAS    PR;PR;17494;4000;3515;0;2;6;2;81;41;525,00
2026-04-27;31996;4;Ativa;2092;3312;1024;LT 525 kV PONTA GROSSA /BATEIAS PR;2;199;92,6100000000;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;PRBTA;BATEIAS;SUB BATEIAS    PR;PR;17497;4000;3515;0;2;6;2;81;41;525,00
2026-04-27;32014;4;Ativa;2095;3312;1137;LT 230 kV PONTA GROSSA /S.MATEUS SUL PR;1;207;83,3900000000;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;PRSMS;S.MATEUS SUL;SUB SAO MATEUS SUL   PR;PR;17515;1235;1045;0;2;1;2;66;28;230,00
2026-04-27;32017;4;Ativa;2096;3312;1107;LT 230 kV PONTA GROSSA /PONTA G SUL PR;1;69;30,6900000000;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;PRPGS;PONTA G SUL;SUB PONTA GROSSA SUL    PR;PR;17518;1235;1045;0;2;1;2;66;28;230,00
2026-04-27;32045;4;Ativa;2102;2895;3311;LT 230 kV COTEMINAS /LAGOA DO CARRO PB/PE;1;29;102,2500000000;PBCTM;COTEMINAS;SUB COTEMINAS PB;PB;PELAGC;LAGOA DO CARRO;SUB LAGOA DO CARRO PE;PE;17546;1590;1262;1;0;2;2;13;77;230,00
2026-04-27;32046;4;Ativa;2103;3311;950;LT 230 kV LAGOA DO CARRO /PAU FERRO PE;1;29;45,5500000000;PELAGC;LAGOA DO CARRO;SUB LAGOA DO CARRO PE;PE;PEPFE;PAU FERRO;SUB PAU FERRO     PE;PE;17547;1590;1262;1;0;2;2;13;77;230,00
2026-04-27;32064;4;Ativa;2093;1016;3313;LT 230 kV AREIA /UNIAO DA VITORIA NORTE PR;1;129;52,8500000000;PRARE;AREIA;SUB AREIA    PR;PR;;UNIAO DA VITORIA NORTE;SUB UNIAO DA VITORIA NORTE PR;PR;17565;1230;1080;0;0;1;2;63;42;230,00
2026-04-27;32067;4;Ativa;2094;3313;1137;LT 230 kV UNIAO DA VITORIA NORTE /S.MATEUS SUL PR;1;204;91,6700000000;;UNIAO DA VITORIA NORTE;SUB UNIAO DA VITORIA NORTE PR;PR;PRSMS;S.MATEUS SUL;SUB SAO MATEUS SUL   PR;PR;17568;1230;1080;0;0;1;2;63;42;230,00
2026-04-27;32084;4;Ativa;2101;3314;3312;LT 230 kV IRATI NORTE /PONTA GROSSA PR;2;129;56,0900000000;PRIRN;IRATI NORTE;SUB IRATI NORTE PR;PR;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;17585;1000;880;0;2;1;2;67;28;230,00
2026-04-27;32107;4;Ativa;2100;1016;3315;LT 230 kV AREIA /GUARAPUAVA OESTE PR;2;137;71,9000000000;PRARE;AREIA;SUB AREIA    PR;PR;;GUARAPUAVA OESTE;SUB GUARAPUAVA OESTE PR;PR;17608;1000;880;0;2;1;2;67;28;230,00
2026-04-27;32126;4;Desativada;2104;1016;3312;LT 230 kV AREIA /PONTA GROSSA PR;1;8;166,0000000000;PRARE;AREIA;SUB AREIA    PR;PR;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;17627;819;650;0;0;1;2;13;74;230,00
2026-04-27;32127;4;Ativa;2105;3312;1106;LT 230 kV PONTA GROSSA /PONTA G NORTE PR;1;8;21,9300000000;PRGR;PONTA GROSSA;SUB PONTA GROSSA PR;PR;PRPGN;PONTA G NORTE;SUB PONTA GROSSA  NORTE   PR;PR;17628;819;650;0;0;1;2;13;74;230,00
2026-04-27;32130;4;Ativa;1962;3264;3268;LT 500 kV PRESIDENTE JUSCELINO /ITABIRA 5 MG;2;314;160,5800000000;MGPJU;PRESIDENTE JUSCELINO;SE PRESIDENTE JUSCELINO;MG;MGITB5;ITABIRA 5;SE ITABIRA 5;MG;17631;4000;3400;0;0;4;2;66;42;500,00
2026-04-27;32143;4;Ativa;2107;2935;3254;LT 230 kV ACARAU II /ACARAU III CE;1;6;1,0000000000;CEAUD;ACARAU II;SUB ACARAU II CE;CE;CEAUT;ACARAU III;SUB ACARAU III CE;CE;17643;1995;157;1;0;2;2;67;42;230,00
2026-04-27;32146;4;Ativa;2107;2935;3254;LT 230 kV ACARAU II /ACARAU III CE;2;6;1,0000000000;CEAUD;ACARAU II;SUB ACARAU II CE;CE;CEAUT;ACARAU III;SUB ACARAU III CE;CE;17646;1995;157;1;0;2;2;67;42;230,00
2026-04-27;32194;4;Ativa;1993;3279;3287;LT 500 kV G.VALADARES 6 /MUTUM MG;2;294;153,0000000000;MGGVA6;G.VALADARES 6;SUB GOVERNADOR VALADARES 6 MG;MG;MGMTUM;MUTUM;SUB MUTUM;MG;17694;4000;2890;0;0;12;2;81;40;500,00
2026-04-27;32235;4;Ativa;2106;3256;3257;LT 500 kV PARNAIBA III /TIANGUA II PI/CE;1;219;111,0000000000;PIPNB;PARNAIBA III;SUB PARNAIBA III PI;PI;CETIA;TIANGUA II;TIANGUA II CE;CE;17735;3765;3;0;2;4;2;66;41;500,00
2026-04-27;32270;4;Ativa;2108;3108;3257;LT 230 kV IBIAPINA II /TIANGUA II CE;1;64;26,0000000000;CEIBD;IBIAPINA II;SUB IBIAPINA II  CE;CE;CETIA;TIANGUA II;TIANGUA II CE;CE;17770;1975;157;1;2;2;2;66;42;230,00
2026-04-27;32273;4;Ativa;2108;3108;3257;LT 230 kV IBIAPINA II /TIANGUA II CE;2;64;26,0000000000;CEIBD;IBIAPINA II;SUB IBIAPINA II  CE;CE;CETIA;TIANGUA II;TIANGUA II CE;CE;17773;1975;157;1;2;2;2;66;42;230,00
2026-04-27;32276;4;Ativa;1648;997;3108;LT 230 kV PIRIPIRI /IBIAPINA II PI/CE;2;188;86,0000000000;PIPRI;PIRIPIRI;SUB PIRIPIRI    PI;PI;CEIBD;IBIAPINA II;SUB IBIAPINA II  CE;CE;17776;196;1575;0;2;2;2;66;41;230,00
2026-04-27;32279;4;Ativa;2109;997;3022;LT 230 kV PIRIPIRI /TERESINA III PI;1;332;146,0000000000;PIPRI;PIRIPIRI;SUB PIRIPIRI    PI;PI;PITST;TERESINA III;SUB TERESINA III     PI;PI;17779;196;1575;0;0;2;2;66;41;230,00
2026-04-27;32292;4;Ativa;1948;1003;3257;LT 500 kV TERESINA II /TIANGUA II PI/CE;2;60;296,2000000000;PITSD ;TERESINA II;SUB TERESINA II   PI;PI;CETIA;TIANGUA II;TIANGUA II CE;CE;17797;309;245;0;2;4;2;23;28;500,00
2026-04-27;32293;4;Ativa;1949;3257;162;LT 500 kV TIANGUA II /SOBRAL III CE;2;60;108,3000000000;CETIA;TIANGUA II;TIANGUA II CE;CE;CESBT;SOBRAL III;SUB SOBRAL III    CE;CE;17798;309;245;0;2;4;2;23;41;500,00
2026-04-27;32296;4;Ativa;2110;66;3317;LT 230 kV FUNIL /ITABUNA III BA;1;61;99,2500000000;BAFNL;FUNIL;SUB FUNIL    BA;BA;BAITB3;ITABUNA III; SUB ITABUNA III;BA;17801;631;795;1;0;1;2;13;42;230,00
2026-04-27;32297;4;Ativa;2111;3317;114;LT 230 kV ITABUNA III /ITAPEBI BA;1;1;145,9500000000;BAITB3;ITABUNA III; SUB ITABUNA III;BA;BAUITP;ITAPEBI;SUB ITAPEBI BA;BA;17802;795;631;1;0;1;2;13;42;230,00
2026-04-27;33516;4;Ativa;2135;937;3330;LT 230 kV GOIANINHA /JOAO PESSOA II PE/PB;1;3;46,0700000000;PEGNN;GOIANINHA;SUB GOIANINHA     PE;PE;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;19098;795;631;1;0;1;2;13;42;230,00
2026-04-27;33517;4;Ativa;2136;3330;2856;LT 230 kV JOAO PESSOA II /SANTA RITA II PB;1;4;18,5300000000;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;PBSRD;SANTA RITA II;SUB SANTA RITA II    PB;PB;19099;795;631;1;0;1;2;14;44;230,00
2026-04-27;33520;4;Ativa;2135;937;3330;LT 230 kV GOIANINHA /JOAO PESSOA II PE/PB;2;3;45,6100000000;PEGNN;GOIANINHA;SUB GOIANINHA     PE;PE;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;19102;795;631;1;0;1;2;13;42;230,00
2026-04-27;33521;4;Ativa;2137;3330;907;LT 230 kV JOAO PESSOA II /MUSSURE II PB;1;3;5,2400000000;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;PBMRD;MUSSURE II;SUB MUSSURE II    PB;PB;19103;;364;1;0;2;1;14;74;230,00
2026-04-27;33524;4;Ativa;2136;3330;2856;LT 230 kV JOAO PESSOA II /SANTA RITA II PB;2;4;14,1000000000;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;PBSRD;SANTA RITA II;SUB SANTA RITA II    PB;PB;19106;795;631;1;0;1;2;45;44;230,00
2026-04-27;33525;4;Ativa;2137;3330;907;LT 230 kV JOAO PESSOA II /MUSSURE II PB;2;3;5,4800000000;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;PBMRD;MUSSURE II;SUB MUSSURE II    PB;PB;19107;795;631;1;0;1;2;14;44;230,00
2026-04-27;33528;4;Ativa;2130;3331;83;LT 500 kV PORTO SERGIPE /OLINDINA SE/BA;1;354;178,0000000000;;PORTO SERGIPE;SUB PORTO SERGIPE SE;SE;BAOLD;OLINDINA;SUB OLINDINA    BA;BA;19110;9;4;0;2;4;2;67;1;500,00
2026-04-27;33531;4;Ativa;2131;83;100;LT 500 kV OLINDINA /SAPEACU BA;1;365;187,0000000000;BAOLD;OLINDINA;SUB OLINDINA    BA;BA;BASPU;SAPEACU;SUB SAPEACU    BA;BA;19113;9;4;0;0;4;2;67;1;500,00
2026-04-27;33560;4;Ativa;1636;3107;71;LT 230 kV MORRO CHAPEU II /IRECE BA;2;;67,0000000000;BAMPD;MORRO CHAPEU II;SUB MORRO DO CHAPEU II BA;BA;BAIRE;IRECE;SUB IRECE    BA;BA;19142;;;1;;;;;;230,00
2026-04-27;33563;4;Ativa;1636;3107;71;LT 230 kV MORRO CHAPEU II /IRECE BA;3;;67,0000000000;BAMPD;MORRO CHAPEU II;SUB MORRO DO CHAPEU II BA;BA;BAIRE;IRECE;SUB IRECE    BA;BA;19145;;;1;;;;;;230,00
2026-04-27;33585;4;Ativa;2134;3309;2933;LT 500 kV SERRA PELADA /INTEGRADORA PA;1;135;63,0000000000;PASPL;SERRA PELADA;SUB Serra Pelada;PA;PAIG;INTEGRADORA;SUB INTEGRADORA  PA;PA;19167;3530;2825;1;2;4;2;79;28;500,00
2026-04-27;33588;4;Ativa;2134;3309;2933;LT 500 kV SERRA PELADA /INTEGRADORA PA;2;135;63,0000000000;PASPL;SERRA PELADA;SUB Serra Pelada;PA;PAIG;INTEGRADORA;SUB INTEGRADORA  PA;PA;19170;3530;2825;1;2;4;2;79;28;500,00
2026-04-27;27396;4;Ativa;1547;2933;2929;LT 230 kV INTEGRADORA /XINGUARA 2 PA;2;154;72,0000000000;PAIG;INTEGRADORA;SUB INTEGRADORA  PA;PA;PAXG;XINGUARA 2;SUB XINGUARA 2 PA;PA;19184;930;695;0;2;1;2;78;1;230,00
2026-04-27;33592;4;Ativa;2132;3267;3332;LT 230 kV JANAUBA 3 /JAIBA MG;1;169;84,4000000000;MGJBA3;JANAUBA 3;SE JANAUBA 3;MG;MGJAB;JAIBA;SUB JAIBA MG;MG;19188;2105;145;1;2;2;2;76;41;230,00
2026-04-27;33595;4;Ativa;2132;3267;3332;LT 230 kV JANAUBA 3 /JAIBA MG;2;169;84,4000000000;MGJBA3;JANAUBA 3;SE JANAUBA 3;MG;MGJAB;JAIBA;SUB JAIBA MG;MG;19191;215;145;1;2;2;2;76;41;230,00
2026-04-27;33637;4;Ativa;2133;617;685;LT 345 kV PIRAPORA 2 /TRES MARIAS MG;1;240;110,8700000000;MGPIRD;PIRAPORA 2;SUB PIRAPORA 2    MG;MG;MGTMAR;TRES MARIAS;USI TRES MARIAS   MG;MG;19233;259;175;0;2;2;2;66;59;345,00
2026-04-27;33640;4;Ativa;2129;3090;3330;LT 500 kV C.GRANDE III /JOAO PESSOA II PB;1;246;123,0000000000;PBCGT;C.GRANDE III;SUB CAMPINA GRANDE III  PB;PB;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;19236;3895;3095;0;2;4;2;66;41;500,00
2026-04-27;33647;4;Ativa;2138;3331;1797;LT 500 kV PORTO SERGIPE /JARDIM SE;1;80;17,0000000000;;PORTO SERGIPE;SUB PORTO SERGIPE SE;SE;SEJDM;JARDIM;SUB JARDIM SE;SE;19243;2824;2096;1;0;4;2;25;42;500,00
2026-04-27;33650;4;Ativa;2138;3331;1797;LT 500 kV PORTO SERGIPE /JARDIM SE;2;80;17,0000000000;;PORTO SERGIPE;SUB PORTO SERGIPE SE;SE;SEJDM;JARDIM;SUB JARDIM SE;SE;19246;2824;2096;1;0;4;2;25;42;500,00
2026-04-27;33684;4;Ativa;1788;135;3177;LT 230 kV CAUIPE /MARACANAU CE;1;6;40,4200000000;CECPE;CAUIPE;SUB CAUIPE     CE;CE;CEMAU;MARACANAU;SUB MARACANAU CE;CE;19303;1507;1196;1;0;2;2;13;77;230,00
2026-04-27;33685;4;Ativa;1789;3177;145;LT 230 kV MARACANAU /FORTALEZA II CE;1;6;21,4900000000;CEMAU;MARACANAU;SUB MARACANAU CE;CE;CEFZD;FORTALEZA II;SUB FORTALEZA II     CE;CE;19304;1507;1196;1;0;2;2;13;77;230,00
2026-04-27;33711;4;Ativa;2139;885;3281;LT 500 kV TUCURUI /MARITUBA PA;1;674;344,0000000000;PATC;TUCURUI;SUB TUCURUI    PA;PA;PAMTUB;MARITUBA;SUB MARITUBA PA;PA;19330;9;4;0;2;4;2;67;77;500,00
2026-04-27;33722;4;Ativa;174;325;331;LT 230 kV IMPERATRIZ /PORTO FRANCO MA;2;261;113,1200000000;MAIZ;IMPERATRIZ;SUB IMPERATRIZ    MA;MA;MAPF;PORTO FRANCO;SUB PORTO FRANCO     MA;MA;19341;775;620;0;1;1;1;23;1;230,00
2026-04-27;33738;4;Ativa;2140;1658;3333;LT 230 kV BIGUACU /RATONES SC;1;7;27,8400000000;SCBIG;BIGUACU;SUB BIGUACU ELETROSUL SC;SC;SCRTN;RATONES;SUB RATONES;SC;19357;1100;1100;0;6;1;0;84;69;230,00
2026-04-27;33741;4;Ativa;2140;1658;3333;LT 230 kV BIGUACU /RATONES SC;2;7;27,9600000000;SCBIG;BIGUACU;SUB BIGUACU ELETROSUL SC;SC;SCRTN;RATONES;SUB RATONES;SC;19360;1100;1100;0;6;1;0;84;69;230,00
2026-04-27;33769;4;Ativa;2141;1334;3334;LT 345 kV MACAE MERCHAN /LAGOS RJ;3;56;20,5000000000;RJSTMH;MACAE MERCHAN;SUB MACAE MERCHANT   RJ;RJ;RJLGO;LAGOS;SUB LAGOS;RJ;19389;2430;1930;0;1;1;1;;2;345,00
2026-04-27;33796;4;Ativa;2142;3335;3150;LT 500 kV JAGUARUANA II /ACU III CE/RN;1;208;107,0000000000;CEJGII;JAGUARUANA II;SUB JAGUARUANA II;CE;RNACT;ACU III;SUB ACU III RN;RN;19418;4000;3005;0;1;4;2;66;59;500,00
2026-04-27;33799;4;Ativa;2143;3335;3153;LT 230 kV JAGUARUANA II /MOSSORO IV CE/RN;1;103;50,0000000000;CEJGII;JAGUARUANA II;SUB JAGUARUANA II;CE;RNMSQ;MOSSORO IV;SUB MOSSORO IV RN;RN;19421;1875;1485;1;2;2;2;75;82;230,00
2026-04-27;33802;4;Ativa;2143;3335;3153;LT 230 kV JAGUARUANA II /MOSSORO IV CE/RN;2;103;50,0000000000;CEJGII;JAGUARUANA II;SUB JAGUARUANA II;CE;RNMSQ;MOSSORO IV;SUB MOSSORO IV RN;RN;19424;1875;1485;1;2;2;2;75;82;230,00
2026-04-27;33805;4;Ativa;2144;3335;158;LT 230 kV JAGUARUANA II /RUSSAS II CE;1;88;37,0000000000;CEJGII;JAGUARUANA II;SUB JAGUARUANA II;CE;CERSD;RUSSAS II;SUB RUSSAS II     CE;CE;19427;1825;1450;0;2;2;2;66;74;230,00
2026-04-27;33836;4;Ativa;2145;3335;3336;LT 500 kV JAGUARUANA II /PACATUBA CE;1;333;158,0000000000;CEJGII;JAGUARUANA II;SUB JAGUARUANA II;CE;CEPCT;PACATUBA;SUB PACATUBA;CE;19458;4000;3005;0;2;4;1;75;73;500,00
2026-04-27;33860;4;Ativa;2146;3337;3150;LT 230 kV CARAUBAS II /ACU III RN;1;116;56,0000000000;RNCRB;CARAUBAS II;SUB CARAUBAS II;RN;RNACT;ACU III;SUB ACU III RN;RN;19482;1185;940;1;2;2;1;66;82;230,00
