DatGeracaoConjuntoDados;DscTipEqp;NumFasMdlEqp;IdeOnsSbe;IdeMdl;IdeTipMdl;IdeSbe;MdaCpeRaiNegMdlEqp;MdaCpeRaivPosMdlEqp;DscIdcExsMdlCnr;DscFinMdlEqp;MdaPotAtvMdlEqp;MdaTnsScdMdlEqp;MdaTnsTiaMdlEqp;NomSubestacao;NomLongoSubestacao;SigUFSubestacao;NumOprMdl;NomMdl;IdcSitMdl;NumTnsMdl
2026-04-27;Reator de Linha;Monofásico;TOMC;13881;3;2736;136.00;;;Principal;;;;MIRACEMA;SUB MIRACEMA    TO;TO;RT7;RTL 500 kV 136 Mvar MIRACEMA RT7 TO;3;500,00
2026-04-27;Reator de Linha;Monofásico;TOSTGU;13884;3;2738;136.00;;;Principal;;;;GURUPI;SUB GURUPI     TO;TO;RMI3;RTL 500 kV 136 Mvar GURUPI RMI3 TO;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAIT;13922;3;872;;428.00;N;Principal;;;;ITACAIUNAS;SUB ITACAIUNAS    PA;PA;CR1;CR 500 kV 428 Mvar ITACAIUNAS CR1 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PIRGO;13929;3;998;;443.00;S;Principal;;;;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;BC3;CR 500 kV 443 Mvar RIB.GONCALVES BC3 PI;3;500,00
2026-04-27;Capacitor Série;Trifásico;PIRGO;13930;3;998;;425.00;S;Principal;;;;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;BC4;CR 500 kV 425 Mvar RIB.GONCALVES BC4 PI;3;500,00
2026-04-27;Capacitor Série;Trifásico;TOCO;13961;3;2731;;200.00;;Principal;;;;COLINAS;SUB COLINAS    TO;TO;BC5;CR 500 kV 200 Mvar COLINAS BC5 TO;3;500,00
2026-04-27;Capacitor Série;Trifásico;TOPEI2;13965;3;2737;;343.00;;Principal;;;;PEIXE 2;SUB PEIXE 2    TO;TO;CR1;CR 500 kV 661,88 Mvar PEIXE 2 CR1 TO;3;500,00
2026-04-27;Capacitor Série;Trifásico;TOSTGU;13968;3;2738;;194.00;;Principal;;;;GURUPI;SUB GURUPI     TO;TO;BC5;CR 500 kV 361,5 Mvar GURUPI BC5 TO;3;500,00
2026-04-27;Capacitor Série;Trifásico;TOSTGU;13971;3;2738;;130.00;;Principal;;;;GURUPI;SUB GURUPI     TO;TO;CR1;CR 500 kV 203,51 Mvar GURUPI CR1 TO;3;500,00
2026-04-27;Transformador de Potência;Monofásico;SPITR2;17296;3;2186;;;N;Reserva;100.00;138.00;13.80;ITARARE II;SUB ITARARE II    SP;SP;TRR1;TR 230/138 kV ITARARE II TRR1 SP;3;230,00
2026-04-27;Reator de Barra;Monofásico;MGNEVE;19195;3;591;30.33;;;Reserva;;;;NEVES 1;SUB NEVES 1    MG;MG;RTR1;RTB 500 kV 30,33 Mvar NEVES 1 RTR1 MG;3;500,00
2026-04-27;Reator de Barra;Monofásico;MGSGOT;19198;3;658;30.33;;N;Reserva;;;;SAO GOTARDO 2;SUB SAO GOTARDO 2    MG;MG;RTR2;RTB 500 kV 30,33 Mvar SAO GOTARDO 2 RTR2 MG;3;500,00
2026-04-27;Reator de Barra;Monofásico;MGBDE3;19199;3;362;30.33;;N;Reserva;;;;B.DESPACHO 3;SUB BOM DESPACHO 3   MG;MG;RTR2;RTB 500 kV 30,33 Mvar B.DESPACHO 3 RTR2 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MGSTES;19201;3;676;;;N;Reserva;300.00;345.00;13.80;ESTREITO;SUB ESTREITO    MG;MG;TRR1;TR 500/345 kV ESTREITO TRR1 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;SPRPR;19231;3;2435;;;;Reserva;400.00;440.00;13.80;RIBEIRAO PRETO;SUB RIBEIRAO PRETO SP;SP;TRR1;TR 500/440 kV RIBEIRAO PRETO TRR1 SP;3;500,00
2026-04-27;Reator de Barra;Monofásico;SPRPR;19232;3;2435;60.00;;;Reserva;;;;RIBEIRAO PRETO;SUB RIBEIRAO PRETO SP;SP;RTR1;RTB 500 kV 60 Mvar RIBEIRAO PRETO RTR1 SP;3;500,00
2026-04-27;Reator de Barra;Monofásico;MGUSMR;19241;3;718;33.33;;N;Reserva;;;;MARIMBONDO;USI MARIMBONDO    MG;MG;RTR2;RTB 500 kV 33,33 Mvar MARIMBONDO RTR2 MG;3;500,00
2026-04-27;Reator de Linha;Monofásico;MGPAT4;19247;3;605;33.33;;N;Reserva;;;;PARACATU 4;SUB PARACATU 4    MG;MG;RTR2;RTL 500 kV 33,33 Mvar PARACATU 4 RTR2 MG;3;500,00
2026-04-27;Reator de Linha;Monofásico;MGPIRD;19248;3;617;33.33;;N;Reserva;;;;PIRAPORA 2;SUB PIRAPORA 2    MG;MG;RTR1;RTL 500 kV 33,33 Mvar PIRAPORA 2 RTR1 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MGPIRD;19249;3;617;;;N;Reserva;350.00;345.00;13.80;PIRAPORA 2;SUB PIRAPORA 2    MG;MG;TRR1;TR 500/345 kV PIRAPORA 2 TRR1 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MGPIRD;19250;3;617;;;N;Reserva;100.00;138.00;13.80;PIRAPORA 2;SUB PIRAPORA 2    MG;MG;TRR2;TR 345/138 kV PIRAPORA 2 TRR2 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;BAICA;19277;3;70;;;N;Reserva;100.00;230.00;13.80;IBICOARA;SUB IBICOARA    BA;BA;TRR1;TR 500/230 kV IBICOARA TRR1 BA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PISJI;19441;3;999;60.00;;N;Reserva;;;;S.JOAO PIAUI;SUB SAO JOAO PIAUI   PI;PI;RTR7;RTL 500 kV 60 Mvar S.JOAO PIAUI RTR7 PI;3;500,00
2026-04-27;Reator de Linha;Monofásico;CEMLD;19442;3;3149;60.00;;N;Reserva;;;;MILAGRES II;SUB MILAGRES II CE;CE;RTR3;RTL 500 kV 60 Mvar MILAGRES II RTR3 CE;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MTMGG;19453;3;823;;;;Reserva;33.33;138.00;13.80;BRASNORTE;SUB BRASNORTE     MT;MT;TRR1;TR 230/138 kV BRASNORTE TRR1 MT;3;230,00
2026-04-27;Capacitor Série;Trifásico;PAXIN;19583;3;2795;;802.30;S;Principal;;;;XINGU;SUB XINGU PA;PA;CR1;CR 500 kV 802,3 Mvar XINGU CR1 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAXIN;19584;3;2795;;802.30;S;Principal;;;;XINGU;SUB XINGU PA;PA;CR2;CR 500 kV 802,3 Mvar XINGU CR2 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAXIN;19585;3;2795;;342.50;S;Principal;;;;XINGU;SUB XINGU PA;PA;CR3;CR 500 kV 342,5 Mvar XINGU CR3 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAXIN;19586;3;2795;;342.50;S;Principal;;;;XINGU;SUB XINGU PA;PA;CR4;CR 500 kV 342,5 Mvar XINGU CR4 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;19590;3;2795;136.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT1;RTL 500 kV 136 Mvar XINGU RT1 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;19591;3;2795;136.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT2;RTL 500 kV 136 Mvar XINGU RT2 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;19592;3;2795;136.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT3;RTL 500 kV 136 Mvar XINGU RT3 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;19593;3;2795;136.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT4;RTL 500 kV 136 Mvar XINGU RT4 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PAXIN;19594;3;2795;136.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT5;RTB 500 kV 136 Mvar XINGU RT5 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;19595;3;2795;45.33;;N;Reserva;;;;XINGU;SUB XINGU PA;PA;RTR1;RTL 500 kV 45,33 Mvar XINGU RTR1 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PAXIN;19596;3;2795;45.33;;N;Reserva;;;;XINGU;SUB XINGU PA;PA;RTR2;RTB 500 kV 45,33 Mvar XINGU RTR2 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAJRP;19605;3;2794;;341.80;S;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;CR1;CR 500 kV 341,8 Mvar JURUPARI CR1 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAJRP;19606;3;2794;;341.80;S;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;CR2;CR 500 kV 341,8 Mvar JURUPARI CR2 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAJRP;19612;3;2794;136.00;;N;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;RT1;RTL 500 kV 136 Mvar JURUPARI RT1 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAJRP;19613;3;2794;136.00;;N;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;RT2;RTL 500 kV 136 Mvar JURUPARI RT2 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PAJRP;19614;3;2794;136.00;;N;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;RT3;RTB 500 kV 136 Mvar JURUPARI RT3 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PAJRP;19615;3;2794;136.00;;N;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;RT4;RTB 500 kV 136 Mvar JURUPARI RT4 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAJRP;19616;3;2794;45.33;;N;Reserva;;;;JURUPARI;SUB JURUPARI PA;PA;RTR1;RTL 500 kV 45,33 Mvar JURUPARI RTR1 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAJRP;19621;3;2794;;;N;Principal;450.00;230.00;13.80;JURUPARI;SUB JURUPARI PA;PA;TR1;TR 500/230 kV JURUPARI TR1 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAJRP;19622;3;2794;;;N;Principal;450.00;230.00;13.80;JURUPARI;SUB JURUPARI PA;PA;TR2;TR 500/230 kV JURUPARI TR2 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAJRP;19623;3;2794;;;N;Reserva;150.00;230.00;13.80;JURUPARI;SUB JURUPARI PA;PA;TRR1;TR 500/230 kV JURUPARI TRR1 PA;3;500,00
2026-04-27;Compensador Estático;Trifásico;PAJRP;19626;3;2794;200.00;200.00;S;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;CE1;CE 200/-200 Mvar JURUPARI CE1 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;SPPIR2;19646;3;2370;;;S;Reserva;133.33;138.00;13.80;PIRATININGA 2;SUB PIRATININGA II   SP;SP;TRR1;TR 345/138 kV PIRATININGA 2 TRR1 SP;3;345,00
2026-04-27;Transformador de Aterramento;Trifásico;SPPIR2;19656;3;2370;;;N;Principal;36.00;;;PIRATININGA 2;SUB PIRATININGA II   SP;SP;TT1;TT 88/0 kV PIRATININGA 2 TT1 SP;3;88,00
2026-04-27;Transformador de Aterramento;Trifásico;SPPIR2;19657;3;2370;;;N;Principal;36.00;;;PIRATININGA 2;SUB PIRATININGA II   SP;SP;TT2;TT 88/0 kV PIRATININGA 2 TT2 SP;3;88,00
2026-04-27;Transformador de Potência;Monofásico;BATXF;19669;3;2819;;;S;Principal;100.00;138.00;;TEIX. FREITAS II;SUB TEIXEIRA DE FREITAS II BA;BA;TR1;TR 230/138 kV TEIX. FREITAS II TR1 BA;3;230,00
2026-04-27;Transformador de Potência;Monofásico;BATXF;19672;3;2819;;;S;Reserva;33.33;138.00;;TEIX. FREITAS II;SUB TEIXEIRA DE FREITAS II BA;BA;TRR1;TR 230/138 kV TEIX. FREITAS II TRR1 BA;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;BATXF;19675;3;2819;;10.00;;Principal;;;;TEIX. FREITAS II;SUB TEIXEIRA DE FREITAS II BA;BA;BC1;BC 138 kV 10 Mvar TEIX. FREITAS II BC1 BA;3;138,00
2026-04-27;Transformador de Potência;Trifásico;SCFHA;19680;3;1688;;;N;Principal;150.00;69.00;13.80;FORQUILHINHA;SUB FORQUILHINHA     SC;SC;TR2;TR 230/69 kV FORQUILHINHA TR2 SC;3;230,00
2026-04-27;Transformador de Potência;Monofásico;RJSTVP;19694;3;1339;;;S;Reserva;133.33;138.00;13.80;VENDA PEDRAS;SUB VENDA DAS PEDRAS    RJ;RJ;TRR1;TR 345/138 kV VENDA PEDRAS TRR1 RJ;3;345,00
2026-04-27;Transformador de Potência;Monofásico;SPATB;19706;3;1874;;;S;Reserva;133.33;138.00;13.80;ATIBAIA 2;SUB ATIBAIA 2    SP;SP;TRR1;TR 345/138 kV ATIBAIA 2 TRR1 SP;3;345,00
2026-04-27;Transformador de Potência;Monofásico;GOUHIG;19721;3;302;;;S;Principal;675.00;230.00;13.80;ITAGUACU;USI ITAGUACU    GO;GO;TR1;TR 500/230 kV ITAGUACU TR1 GO;3;500,00
2026-04-27;Transformador de Potência;Monofásico;GOUHIG;19724;3;302;;;S;Reserva;225.00;230.00;13.80;ITAGUACU;USI ITAGUACU    GO;GO;TRR1;TR 500/230 kV ITAGUACU TRR1 GO;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAJRP;19735;3;2794;;383.80;S;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;CR3;CR 500 kV 383,8 Mvar JURUPARI CR3 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAJRP;19736;3;2794;;383.80;S;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;CR4;CR 500 kV 383,8 Mvar JURUPARI CR4 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAJRP;19737;3;2794;200.00;;N;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;RT5;RTL 500 kV 200 Mvar JURUPARI RT5 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAJRP;19738;3;2794;200.00;;N;Principal;;;;JURUPARI;SUB JURUPARI PA;PA;RT6;RTL 500 kV 200 Mvar JURUPARI RT6 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAJRP;19739;3;2794;66.67;;N;Reserva;;;;JURUPARI;SUB JURUPARI PA;PA;RTR2;RTL 500 kV 66,67 Mvar JURUPARI RTR2 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAORX;19747;3;2796;;383.80;S;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;CR1;CR 500 kV 383,8 Mvar ORIXIMINA CR1 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAORX;19748;3;2796;;383.80;S;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;CR2;CR 500 kV 383,8 Mvar ORIXIMINA CR2 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAORX;19755;3;2796;200.00;;N;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT1;RTL 500 kV 200 Mvar ORIXIMINA RT1 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAORX;19756;3;2796;200.00;;N;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT2;RTL 500 kV 200 Mvar ORIXIMINA RT2 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PAORX;19757;3;2796;200.00;;N;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT3;RTB 500 kV 200 Mvar ORIXIMINA RT3 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAORX;19758;3;2796;66.67;;N;Reserva;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RTR1;RTL 500 kV 66,67 Mvar ORIXIMINA RTR1 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAORX;19762;3;2796;;;N;Principal;150.00;138.00;13.80;ORIXIMINA;SUB ORIXIMINA PA;PA;TR1;TR 500/138 kV ORIXIMINA TR1 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAORX;19763;3;2796;;;N;Reserva;50.00;138.00;13.80;ORIXIMINA;SUB ORIXIMINA PA;PA;TRR1;TR 500/138 kV ORIXIMINA TRR1 PA;3;500,00
2026-04-27;Compensador Estático;Trifásico;PAORX;19766;3;2796;200.00;200.00;S;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;CE1;CE 200/-200 Mvar ORIXIMINA CE1 PA;3;500,00
2026-04-27;Reator de Linha;Trifásico;APLAL;19779;3;2793;25.00;;N;Principal;;;;LARANJAL;SUB LARANJAL AP;AP;RT1;RTL 230 kV 25 Mvar LARANJAL RT1 AP;3;230,00
2026-04-27;Reator de Linha;Trifásico;APLAL;19780;3;2793;25.00;;N;Principal;;;;LARANJAL;SUB LARANJAL AP;AP;RT2;RTL 230 kV 25 Mvar LARANJAL RT2 AP;3;230,00
2026-04-27;Reator de Linha;Trifásico;APLAL;19781;3;2793;25.00;;N;Reserva;;;;LARANJAL;SUB LARANJAL AP;AP;RTR1;RTL 230 kV 25 Mvar LARANJAL RTR1 AP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;APLAL;19784;3;2793;;;N;Principal;100.00;69.00;13.80;LARANJAL;SUB LARANJAL AP;AP;TR1;TR 230/69 kV LARANJAL TR1 AP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;APLAL;19785;3;2793;;;N;Principal;100.00;69.00;13.80;LARANJAL;SUB LARANJAL AP;AP;TR2;TR 230/69 kV LARANJAL TR2 AP;3;230,00
2026-04-27;Reator de Linha;Trifásico;APMCP;19796;3;2792;25.00;;N;Principal;;;;MACAPA;SUB MACAPA AP;AP;RT1;RTL 230 kV 25 Mvar MACAPA RT1 AP;3;230,00
2026-04-27;Reator de Linha;Trifásico;APMCP;19797;3;2792;25.00;;N;Principal;;;;MACAPA;SUB MACAPA AP;AP;RT2;RTL 230 kV 25 Mvar MACAPA RT2 AP;3;230,00
2026-04-27;Reator de Linha;Trifásico;APMCP;19798;3;2792;25.00;;N;Reserva;;;;MACAPA;SUB MACAPA AP;AP;RTR1;RTL 230 kV 25 Mvar MACAPA RTR1 AP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;APMCP;19801;3;2792;;;N;Principal;150.00;69.00;13.80;MACAPA;SUB MACAPA AP;AP;TR1;TR 230/69 kV MACAPA TR1 AP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;APMCP;19802;3;2792;;;N;Principal;150.00;69.00;13.80;MACAPA;SUB MACAPA AP;AP;TR2;TR 230/69 kV MACAPA TR2 AP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;APMCP;19803;3;2792;;;N;Principal;150.00;69.00;13.80;MACAPA;SUB MACAPA AP;AP;TR3;TR 230/69 kV MACAPA TR3 AP;3;230,00
2026-04-27;Compensador Estático;Trifásico;APMCP;19810;3;2792;100.00;160.00;S;Principal;;;;MACAPA;SUB MACAPA AP;AP;CE1;CE 160/-100 Mvar MACAPA CE1 AP;3;230,00
2026-04-27;Capacitor Série;Trifásico;PAORX;19824;3;2796;;360.00;;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;CR3;CR 500 kV 360 Mvar ORIXIMINA CR3 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;PAORX;19825;3;2796;;360.00;;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;CR4;CR 500 kV 360 Mvar ORIXIMINA CR4 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAORX;19828;3;2796;200.00;;;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT4;RTL 500 kV 200 Mvar ORIXIMINA RT4 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAORX;19829;3;2796;200.00;;;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT5;RTL 500 kV 200 Mvar ORIXIMINA RT5 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAORX;19830;3;2796;66.67;;;Reserva;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RTR2;RTL 500 kV 66,67 Mvar ORIXIMINA RTR2 PA;3;500,00
2026-04-27;Capacitor Série;Trifásico;AMITR;19834;3;2797;;360.00;;Principal;;;;SILVES;SUB SILVES AM;AM;CR1;CR 500 kV 360 Mvar SILVES CR1 AM;3;500,00
2026-04-27;Capacitor Série;Trifásico;AMITR;19835;3;2797;;360.00;;Principal;;;;SILVES;SUB SILVES AM;AM;CR2;CR 500 kV 360 Mvar SILVES CR2 AM;3;500,00
2026-04-27;Capacitor Série;Trifásico;AMITR;19836;3;2797;;198.00;;Principal;;;;SILVES;SUB SILVES AM;AM;CR3;CR 500 kV 198 Mvar SILVES CR3 AM;3;500,00
2026-04-27;Capacitor Série;Trifásico;AMITR;19837;3;2797;;198.00;;Principal;;;;SILVES;SUB SILVES AM;AM;CR4;CR 500 kV 198 Mvar SILVES CR4 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMITR;19846;3;2797;200.00;;;Principal;;;;SILVES;SUB SILVES AM;AM;RT1;RTL 500 kV 200 Mvar SILVES RT1 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMITR;19847;3;2797;200.00;;;Principal;;;;SILVES;SUB SILVES AM;AM;RT2;RTL 500 kV 200 Mvar SILVES RT2 AM;3;500,00
2026-04-27;Reator de Barra;Monofásico;AMITR;19848;3;2797;200.00;;;Principal;;;;SILVES;SUB SILVES AM;AM;RT3;RTB 500 kV 200 Mvar SILVES RT3 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMITR;19849;3;2797;110.00;;;Principal;;;;SILVES;SUB SILVES AM;AM;RT4;RTL 500 kV 110 Mvar SILVES RT4 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMITR;19850;3;2797;110.00;;;Principal;;;;SILVES;SUB SILVES AM;AM;RT5;RTL 500 kV 110 Mvar SILVES RT5 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMITR;19851;3;2797;66.67;;;Reserva;;;;SILVES;SUB SILVES AM;AM;RTR1;RTL 500 kV 66,67 Mvar SILVES RTR1 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMITR;19852;3;2797;36.67;;;Reserva;;;;SILVES;SUB SILVES AM;AM;RTR2;RTL 500 kV 36,67 Mvar SILVES RTR2 AM;3;500,00
2026-04-27;Transformador de Potência;Monofásico;AMITR;19858;3;2797;;;;Principal;150.00;138.00;;SILVES;SUB SILVES AM;AM;TR1;TR 500/138 kV SILVES TR1 AM;3;500,00
2026-04-27;Transformador de Potência;Monofásico;AMITR;19859;3;2797;;;;Reserva;50.00;138.00;;SILVES;SUB SILVES AM;AM;TRR1;TR 500/138 kV SILVES TRR1 AM;3;500,00
2026-04-27;Compensador Estático;Trifásico;AMITR;19861;3;2797;200.00;200.00;;Principal;;;;SILVES;SUB SILVES AM;AM;CE1;CE 200/-200 Mvar SILVES CE1 AM;3;500,00
2026-04-27;Banco de Capacitores;Trifásico;AMITR;19863;3;2797;;100.00;;Principal;;;;SILVES;SUB SILVES AM;AM;BC1;BC 500 kV 100 Mvar SILVES BC1 AM;3;500,00
2026-04-27;Capacitor Série;Trifásico;AMCRR;19870;3;2798;;198.00;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;CR1;CR 500 kV 198 Mvar LECHUGA CR1 AM;3;500,00
2026-04-27;Capacitor Série;Trifásico;AMCRR;19871;3;2798;;198.00;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;CR2;CR 500 kV 198 Mvar LECHUGA CR2 AM;3;500,00
2026-04-27;Reator de Barra;Monofásico;AMCRR;19877;3;2798;200.00;;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RT3;RTB 500 kV 200 Mvar LECHUGA RT3 AM;3;500,00
2026-04-27;Reator de Barra;Monofásico;AMCRR;19878;3;2798;66.67;;;Reserva;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RTR1;RTB 500 kV 66,67 Mvar LECHUGA RTR1 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMCRR;19879;3;2798;110.00;;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RT1;RTL 500 kV 110 Mvar LECHUGA RT1 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMCRR;19880;3;2798;110.00;;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RT2;RTL 500 kV 110 Mvar LECHUGA RT2 AM;3;500,00
2026-04-27;Reator de Linha;Monofásico;AMCRR;19881;3;2798;36.67;;;Reserva;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RTR2;RTL 500 kV 36,67 Mvar LECHUGA RTR2 AM;3;500,00
2026-04-27;Transformador de Potência;Monofásico;AMCRR;19884;3;2798;;;;Principal;600.00;230.00;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;TR1;TR 500/230 kV LECHUGA TR1 AM;3;500,00
2026-04-27;Transformador de Potência;Monofásico;AMCRR;19885;3;2798;;;;Principal;600.00;230.00;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;TR2;TR 500/230 kV LECHUGA TR2 AM;3;500,00
2026-04-27;Transformador de Potência;Monofásico;AMCRR;19886;3;2798;;;;Principal;600.00;230.00;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;TR3;TR 500/230 kV LECHUGA TR3 AM;3;500,00
2026-04-27;Transformador de Potência;Monofásico;AMCRR;19887;3;2798;;;;Reserva;200.00;230.00;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;TRR1;TR 500/230 kV LECHUGA TRR1 AM;3;500,00
2026-04-27;Banco de Capacitores;Trifásico;AMCRR;19892;3;2798;;55.00;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;BC1;BC 230 kV 55 Mvar LECHUGA BC1 AM;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;AMCRR;19893;3;2798;;55.00;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;BC2;BC 230 kV 55 Mvar LECHUGA BC2 AM;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;AMCRR;19894;3;2798;;55.00;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;BC3;BC 230 kV 55 Mvar LECHUGA BC3 AM;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;AMCRR;19895;3;2798;;55.00;;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;BC4;BC 230 kV 55 Mvar LECHUGA BC4 AM;3;230,00
2026-04-27;Transformador de Potência;Monofásico;MTPIS;19911;3;2799;;;S;Principal;100.00;138.00;13.80;PARECIS;SUB PARECIS MT;MT;TR1;TR 230/138 kV PARECIS TR1 MT;3;230,00
2026-04-27;Transformador de Potência;Monofásico;MTPIS;19912;3;2799;;;S;Principal;100.00;138.00;13.80;PARECIS;SUB PARECIS MT;MT;TR2;TR 230/138 kV PARECIS TR2 MT;3;230,00
2026-04-27;Transformador de Potência;Monofásico;MTPIS;19913;3;2799;;;S;Principal;100.00;138.00;13.80;PARECIS;SUB PARECIS MT;MT;TR3;TR 230/138 kV PARECIS TR3 MT;3;230,00
